VM ID,CPU Usage,Memory Usage,Network Usage,Storage Usage,Host ID,CPU Capacity,Memory Capacity,Network Capacity,Storage Capacity,Optimal VM Allocation,Migration Needed
190,13.97333927518909,81.91643437951114,9.69315127885233,76.51832767381954,41,135.8879041352577,2512.9303831094567,364.2084326266532,3811.7680323623513,1,0
191,85.94259776358865,84.79297253734597,88.94447952256641,31.64612915306212,69,356.9572472589967,2460.432828712445,796.4056391686016,6674.7975894928795,1,0
192,13.555940335731565,46.99587743226583,26.410658148919108,57.31385799471332,37,356.9572472589967,2460.432828712445,796.4056391686016,6674.7975894928795,1,0
193,58.61988488694608,83.94095315269675,58.192659874724484,16.143998482610012,38,356.9572472589967,2460.432828712445,796.4056391686016,6674.7975894928795,1,0
194,45.91205344668951,9.816156726525083,90.15419866208998,8.930100982742362,38,356.9572472589967,2460.432828712445,796.4056391686016,6674.7975894928795,1,0
195,87.10086414138563,92.04954658595939,85.93233830616087,72.71368365168034,25,356.9572472589967,2460.432828712445,796.4056391686016,6674.7975894928795,1,0
196,32.21497094700989,30.3378202110259,20.74590803910077,77.52898410919646,18,356.9572472589967,2460.432828712445,796.4056391686016,6674.7975894928795,1,0
197,33.11064381435109,35.311736384985956,6.757885912732919,12.110014790008083,73,356.9572472589967,2460.432828712445,796.4056391686016,6674.7975894928795,1,0
198,28.998128134922297,34.44732902440801,67.89058777932112,14.283137422464321,74,356.9572472589967,2460.432828712445,796.4056391686016,6674.7975894928795,0,1
199,39.261652187096786,39.60157176457366,94.34112835061377,37.144336178575244,74,356.9572472589967,2460.432828712445,796.4056391686016,6674.7975894928795,0,0
200,65.38334768691092,41.45937452260541,64.79670900166913,74.65498769847278,47,356.9572472589967,2460.432828712445,796.4056391686016,6674.7975894928795,1,1
201,17.554912036846517,3.3983957369078555,13.221050799423683,45.515670744742955,83,371.98876912917933,3114.5825648944697,947.4458285714298,9952.184616355335,1,0
202,78.74672869698803,55.017359666091714,25.117120034617322,64.34076052172574,46,371.98876912917933,3114.5825648944697,947.4458285714298,9952.184616355335,1,1
203,5.464266799768236,65.13437775803388,29.370816891647443,50.58017460317983,58,371.98876912917933,3114.5825648944697,947.4458285714298,9952.184616355335,0,0
204,22.04904870912211,8.00975502089707,31.08307437019321,49.94160733426599,62,371.98876912917933,3114.5825648944697,947.4458285714298,9952.184616355335,1,0
205,26.15480739301136,25.007995321276344,89.8112609484845,93.4122312430832,78,371.98876912917933,3114.5825648944697,947.4458285714298,9952.184616355335,1,0
206,48.08926899669168,31.392711524345273,59.939118620411094,10.821562156410803,24,371.98876912917933,3114.5825648944697,947.4458285714298,9952.184616355335,0,0
207,56.39389556036989,92.58279173332618,22.73715119459867,83.96427775678086,35,371.98876912917933,3114.5825648944697,947.4458285714298,9952.184616355335,1,0
208,76.01937106615745,41.76804546633376,77.24610824125111,88.73351522027666,80,371.98876912917933,3114.5825648944697,947.4458285714298,9952.184616355335,1,0
209,53.47997895912786,12.535520409673317,73.6496322098561,70.8633251647966,78,371.98876912917933,3114.5825648944697,947.4458285714298,9952.184616355335,1,0
210,28.151948528281203,56.66697969874524,17.77834777029158,95.52040651836784,71,371.98876912917933,3114.5825648944697,947.4458285714298,9952.184616355335,0,0
211,19.471140640339367,47.42626852084519,38.06458571748421,34.18475233793858,36,479.44061016406584,4939.653110352104,166.44128019505638,5289.232121828257,1,0
212,87.48502345555723,42.436996341615774,28.884312902629972,67.07334982519167,81,479.44061016406584,4939.653110352104,166.44128019505638,5289.232121828257,1,0
213,70.35722608419897,83.39679446805431,93.2032362515396,99.67858276676759,29,479.44061016406584,4939.653110352104,166.44128019505638,5289.232121828257,0,0
214,30.9725192805549,93.50392653076098,21.644939747316894,62.24004007759901,74,479.44061016406584,4939.653110352104,166.44128019505638,5289.232121828257,0,1
215,50.321397392273724,2.4405187814290352,40.948962128131505,33.35065927749379,57,479.44061016406584,4939.653110352104,166.44128019505638,5289.232121828257,1,0
216,58.903517312419766,24.388050096279777,48.93019614342631,23.64242104273153,40,479.44061016406584,4939.653110352104,166.44128019505638,5289.232121828257,1,0
217,76.88418218458055,36.62557744808594,33.498215684652045,3.5527343132289113,12,479.44061016406584,4939.653110352104,166.44128019505638,5289.232121828257,1,0
218,31.541999978952294,88.71493604379492,31.690734537847764,26.710696726655502,56,479.44061016406584,4939.653110352104,166.44128019505638,5289.232121828257,1,0
219,19.33511726982703,92.51733928295936,65.66292389962202,82.59438775334377,35,479.44061016406584,4939.653110352104,166.44128019505638,5289.232121828257,1,0
220,13.93230321144977,8.984044930329105,64.33771657840224,17.346396238720917,51,479.44061016406584,4939.653110352104,166.44128019505638,5289.232121828257,1,0
221,84.27248080278534,55.39508733016386,83.37919877383877,32.33161878745903,9,264.983160048343,4592.196450432609,938.3128186734324,3925.0586066302094,1,0
222,54.3051922126558,96.4915611403664,91.48109024076058,90.15674654977396,4,264.983160048343,4592.196450432609,938.3128186734324,3925.0586066302094,1,0
223,35.55423358376325,59.57226146475237,90.41796413775694,71.1533484648315,62,264.983160048343,4592.196450432609,938.3128186734324,3925.0586066302094,0,0
224,65.45362678531255,37.728909434872,84.19215752815754,37.057833625017345,52,264.983160048343,4592.196450432609,938.3128186734324,3925.0586066302094,1,0
225,17.984510120033846,32.201040691059525,24.363022208316387,17.482764758874936,52,264.983160048343,4592.196450432609,938.3128186734324,3925.0586066302094,1,0
226,12.445770802345901,55.07280185787343,23.53485227259384,90.68205215463745,8,264.983160048343,4592.196450432609,938.3128186734324,3925.0586066302094,1,0
227,94.26194304487765,9.985212411405364,20.85287899480108,2.8859217483611754,57,264.983160048343,4592.196450432609,938.3128186734324,3925.0586066302094,1,0
228,19.270483683821716,6.992341500136812,75.61308627345069,83.16831021383348,83,264.983160048343,4592.196450432609,938.3128186734324,3925.0586066302094,1,0
229,12.274317713695893,29.177388502351874,81.42566436425606,7.839143815597859,25,264.983160048343,4592.196450432609,938.3128186734324,3925.0586066302094,1,0
230,1.1882240949093847,10.985771784416231,61.85231530004116,7.871033986099107,60,264.983160048343,4592.196450432609,938.3128186734324,3925.0586066302094,1,0
231,10.739328803900229,73.16745231268649,7.5557172135349955,70.32579888814736,94,453.76512608687534,3479.784822398861,961.675582611896,8331.031276599864,1,0
232,3.647068824010402,97.43764874083493,82.48275425457562,52.63822457861258,83,453.76512608687534,3479.784822398861,961.675582611896,8331.031276599864,1,0
233,35.015066725202814,20.415956554477532,65.86849919615297,95.472321151884,39,453.76512608687534,3479.784822398861,961.675582611896,8331.031276599864,1,1
234,73.37355727676086,13.434330455167764,29.258563749548337,27.204836165707004,91,453.76512608687534,3479.784822398861,961.675582611896,8331.031276599864,1,0
235,22.64578675344916,3.3592468268167863,92.02371490928114,80.40244049986387,89,453.76512608687534,3479.784822398861,961.675582611896,8331.031276599864,1,0
236,56.97458191904976,80.85616220228617,55.176876699208854,85.59264189828389,12,453.76512608687534,3479.784822398861,961.675582611896,8331.031276599864,1,0
237,63.85952097150268,9.45217395827731,68.6141008492105,61.791660971146264,99,453.76512608687534,3479.784822398861,961.675582611896,8331.031276599864,1,0
238,87.19870700699197,29.11236149186197,89.34398582109971,22.79944641834353,52,453.76512608687534,3479.784822398861,961.675582611896,8331.031276599864,1,0
239,76.77359220015835,17.83704703456781,69.41623602240416,99.9425847841579,23,453.76512608687534,3479.784822398861,961.675582611896,8331.031276599864,1,0
240,73.20110843817196,46.34517172669429,15.340712470360385,59.01051291687558,84,453.76512608687534,3479.784822398861,961.675582611896,8331.031276599864,1,0
241,16.772278184592217,12.981015738856383,43.387733669364835,76.8315576103659,100,254.47237477647965,3899.9728806827766,337.3907531794363,6674.792828854933,1,1
242,15.797874644535725,93.30592219377831,9.15383919265449,56.57928574344049,46,254.47237477647965,3899.9728806827766,337.3907531794363,6674.792828854933,1,0
243,77.36711013308299,13.925294550811474,4.670061774722168,76.62501183343666,69,254.47237477647965,3899.9728806827766,337.3907531794363,6674.792828854933,0,0
244,90.70505025733604,98.8655599852802,47.029210999759776,51.20723364221056,66,254.47237477647965,3899.9728806827766,337.3907531794363,6674.792828854933,1,0
245,18.59535531910568,36.58855954014204,9.657358424635564,40.056164785336925,97,254.47237477647965,3899.9728806827766,337.3907531794363,6674.792828854933,1,0
246,76.52210335887737,92.47412158630824,95.24719537415959,91.43359552003193,2,254.47237477647965,3899.9728806827766,337.3907531794363,6674.792828854933,1,0
247,42.64678437498287,57.423928793352616,23.798873552427814,3.6860141085256926,52,254.47237477647965,3899.9728806827766,337.3907531794363,6674.792828854933,1,0
248,33.00908939595233,77.34286069711554,85.01389800855016,53.264258288949094,31,254.47237477647965,3899.9728806827766,337.3907531794363,6674.792828854933,0,0
249,37.4514432166779,88.51352384852822,32.43896895618323,11.77548293949756,88,254.47237477647965,3899.9728806827766,337.3907531794363,6674.792828854933,1,1
250,44.34869170483111,27.235013421060962,18.95889060043867,39.64419110188345,27,254.47237477647965,3899.9728806827766,337.3907531794363,6674.792828854933,1,0
251,23.630493564786303,75.83188758597193,1.6297856020445534,32.332176332357,50,393.12424043779913,4157.216867432689,986.0632925578617,9382.840817823444,1,0
252,10.839849745650831,45.031387190993634,67.89557975252048,27.439959276611592,30,393.12424043779913,4157.216867432689,986.0632925578617,9382.840817823444,1,1
253,26.94176373618722,15.029569110139839,40.93183931198342,57.96308990361,58,393.12424043779913,4157.216867432689,986.0632925578617,9382.840817823444,1,0
254,52.29970106620778,84.51746361350975,88.39944511086458,74.82080816562822,60,393.12424043779913,4157.216867432689,986.0632925578617,9382.840817823444,1,0
255,18.934812170609217,93.87097234039844,13.247436405791168,10.637255129985679,90,393.12424043779913,4157.216867432689,986.0632925578617,9382.840817823444,0,0
256,89.28134142136348,42.927620944590174,55.6470013721205,5.66804846464426,49,393.12424043779913,4157.216867432689,986.0632925578617,9382.840817823444,1,0
257,60.25281299956276,55.863013459292624,25.998943355270786,2.764763105641077,38,393.12424043779913,4157.216867432689,986.0632925578617,9382.840817823444,1,1
258,33.30149112008603,99.66872866315597,85.26835854030055,39.042447670258106,15,393.12424043779913,4157.216867432689,986.0632925578617,9382.840817823444,0,0
259,79.94141302907143,50.080133434684946,68.04874656171792,59.81783558967787,45,393.12424043779913,4157.216867432689,986.0632925578617,9382.840817823444,1,0
260,4.76125500274478,28.50172799169949,37.69423515446966,35.90679892184527,65,393.12424043779913,4157.216867432689,986.0632925578617,9382.840817823444,1,0
261,98.03448584757743,94.72280656133594,91.54245348519643,23.34297588886085,3,219.18400573912209,4266.96422166465,199.03526789423572,5493.17013547386,1,0
262,40.40850603342285,34.852017503050945,32.38489560891817,72.80488370224221,80,219.18400573912209,4266.96422166465,199.03526789423572,5493.17013547386,0,0
263,31.99388112783035,79.90422761034908,9.85912375642809,62.67824059953681,68,219.18400573912209,4266.96422166465,199.03526789423572,5493.17013547386,1,0
264,46.63961995814616,92.478357735136,44.48980521431434,87.47323256723219,44,219.18400573912209,4266.96422166465,199.03526789423572,5493.17013547386,0,0
265,62.71723474916876,62.90667226745038,31.985222362245793,77.64434618456579,63,219.18400573912209,4266.96422166465,199.03526789423572,5493.17013547386,1,0
266,32.542155405167485,82.12491164532855,31.00906616007618,14.54720558570889,21,219.18400573912209,4266.96422166465,199.03526789423572,5493.17013547386,1,0
267,15.059358924717403,83.49387600802665,63.698009337270925,99.87815028496212,63,219.18400573912209,4266.96422166465,199.03526789423572,5493.17013547386,1,0
268,1.8262735419245057,64.57845539903404,76.39176778636495,65.36461902865194,65,219.18400573912209,4266.96422166465,199.03526789423572,5493.17013547386,1,1
269,10.835528896084767,93.14552098191152,63.93918116492272,94.56933993732281,7,219.18400573912209,4266.96422166465,199.03526789423572,5493.17013547386,1,0
270,40.12122121339691,75.03595492388129,3.7868884310611195,49.58690832141961,64,219.18400573912209,4266.96422166465,199.03526789423572,5493.17013547386,1,0
271,55.662149161987394,49.878374097316936,75.75574916441325,71.5587594859086,97,330.75041659412886,3299.302858531584,168.42361505196345,9672.064707744546,1,0
272,6.926745227086961,44.73082499264213,1.513460661309196,23.707908156163914,74,330.75041659412886,3299.302858531584,168.42361505196345,9672.064707744546,1,0
273,79.89199235690141,84.93175587370662,46.22942013678378,42.83922823044992,83,330.75041659412886,3299.302858531584,168.42361505196345,9672.064707744546,1,0
274,50.095594276684515,46.874884665999005,57.36898561560785,2.3952835138085327,5,330.75041659412886,3299.302858531584,168.42361505196345,9672.064707744546,1,0
275,30.466047604681144,94.77030622532436,77.6666134630289,27.871061756430258,84,330.75041659412886,3299.302858531584,168.42361505196345,9672.064707744546,1,0
276,96.23655410189777,3.790549639497809,63.68045244376667,66.70315179058989,32,330.75041659412886,3299.302858531584,168.42361505196345,9672.064707744546,1,1
277,35.84834346377094,58.97273310630291,84.67065831594303,69.70262402171407,91,330.75041659412886,3299.302858531584,168.42361505196345,9672.064707744546,1,0
278,12.155610056780365,52.86960167986003,26.43303625518619,74.28232114587976,24,330.75041659412886,3299.302858531584,168.42361505196345,9672.064707744546,1,1
279,91.34518626745304,73.59572979005083,80.59200077566932,17.969781851268905,88,330.75041659412886,3299.302858531584,168.42361505196345,9672.064707744546,1,0
280,72.57116289899052,64.57639416217688,25.78810221539505,35.8043359082318,86,330.75041659412886,3299.302858531584,168.42361505196345,9672.064707744546,0,0
281,16.08256085821519,67.22549069687587,71.21182802061071,37.38307925485698,90,154.55581276379547,3003.536360582143,110.06222564077353,5038.005846951101,1,0
282,6.064843297805034,78.00820231311423,64.07164323559942,49.35912495778586,16,154.55581276379547,3003.536360582143,110.06222564077353,5038.005846951101,1,0
283,87.25320534187024,86.94800202657433,48.308545323009525,93.85319648566983,91,154.55581276379547,3003.536360582143,110.06222564077353,5038.005846951101,1,0
284,55.86281375171364,6.6535626499090395,63.86441035740212,36.41039527152954,39,154.55581276379547,3003.536360582143,110.06222564077353,5038.005846951101,0,0
285,95.2075226312799,12.097731406613066,62.00238443777933,69.27248132516912,71,154.55581276379547,3003.536360582143,110.06222564077353,5038.005846951101,1,0
286,92.7754931321629,33.423570613106314,10.519000397298207,4.7539052663805315,22,154.55581276379547,3003.536360582143,110.06222564077353,5038.005846951101,1,0
287,44.05318817741981,25.073452685081932,96.54686129338863,57.07679829503945,77,154.55581276379547,3003.536360582143,110.06222564077353,5038.005846951101,0,0
288,26.406272262206855,20.875459173502886,47.90559473719706,39.342819732300114,72,154.55581276379547,3003.536360582143,110.06222564077353,5038.005846951101,1,1
289,45.985891451861605,58.53533232811312,85.33370168642696,40.018864827086375,82,154.55581276379547,3003.536360582143,110.06222564077353,5038.005846951101,1,0
290,69.57534332069243,68.1928075278349,61.22345934570125,82.97156540202333,13,154.55581276379547,3003.536360582143,110.06222564077353,5038.005846951101,1,0
291,49.34483464415841,21.63704967754221,42.016507271276836,69.57375970004695,37,402.6703006006312,3789.8989097986487,521.9140511274738,7487.674372372145,1,1
292,10.686654901720905,48.927435991420296,15.228549023043392,94.42274564225718,74,402.6703006006312,3789.8989097986487,521.9140511274738,7487.674372372145,1,0
293,87.66320143386781,64.43139902284578,87.84396477096588,64.50984164589893,89,402.6703006006312,3789.8989097986487,521.9140511274738,7487.674372372145,1,0
294,59.333184251262416,19.485353589290376,19.51323876405857,37.152382040264506,92,402.6703006006312,3789.8989097986487,521.9140511274738,7487.674372372145,1,0
295,65.3278134177778,68.30781497661967,5.398150395040158,34.01692599182916,4,402.6703006006312,3789.8989097986487,521.9140511274738,7487.674372372145,1,0
296,70.6539773358265,11.956499557210154,19.734696995536737,25.526571832177126,56,402.6703006006312,3789.8989097986487,521.9140511274738,7487.674372372145,1,0
297,28.752705183748482,80.01526985923392,95.17232899213107,62.959013707697544,72,402.6703006006312,3789.8989097986487,521.9140511274738,7487.674372372145,1,1
298,63.56378959262218,12.865925493583518,75.39077336446206,99.5967264075976,22,402.6703006006312,3789.8989097986487,521.9140511274738,7487.674372372145,1,0
299,28.691655311499698,80.85896899769834,45.568050238682424,89.02833704718142,44,402.6703006006312,3789.8989097986487,521.9140511274738,7487.674372372145,1,0
300,6.522740273445993,18.799290047753715,38.121445590581104,78.23104997130879,28,402.6703006006312,3789.8989097986487,521.9140511274738,7487.674372372145,1,0
301,91.6779410088872,55.74792925194859,85.3322351211761,2.5826036988456202,23,358.80598160306914,1485.1086895184312,496.9072834751585,2345.9491746870017,1,0
302,82.40969072289225,39.13271624541157,1.0938254037861306,75.94984520234084,96,358.80598160306914,1485.1086895184312,496.9072834751585,2345.9491746870017,1,0
303,93.05980012623017,13.112148455323835,68.09879176696741,76.98542416299303,84,358.80598160306914,1485.1086895184312,496.9072834751585,2345.9491746870017,1,1
304,34.66713873036773,12.631187312431791,41.27178413420028,32.48162788900911,39,358.80598160306914,1485.1086895184312,496.9072834751585,2345.9491746870017,1,0
305,35.61780148728614,86.75287348149492,21.50722340003386,31.372309190195978,18,358.80598160306914,1485.1086895184312,496.9072834751585,2345.9491746870017,1,0
306,38.50391969346356,69.61641444747573,42.72688683833782,5.624245419132201,39,358.80598160306914,1485.1086895184312,496.9072834751585,2345.9491746870017,1,0
307,15.18003458647611,73.44051829442378,79.18589258278686,7.1537693149687716,17,358.80598160306914,1485.1086895184312,496.9072834751585,2345.9491746870017,1,0
308,72.5923111468643,52.49113777969784,93.94322304393825,84.11280651285914,17,358.80598160306914,1485.1086895184312,496.9072834751585,2345.9491746870017,1,0
309,69.6208167788467,98.75189174192953,91.88690175528966,22.69337747639525,89,358.80598160306914,1485.1086895184312,496.9072834751585,2345.9491746870017,1,0
310,73.65636536619397,98.34475529103189,78.80112687707175,30.800202931236377,86,358.80598160306914,1485.1086895184312,496.9072834751585,2345.9491746870017,1,0
311,20.757350801524876,62.79327237750777,68.79290077091233,67.0023213149361,30,426.4669968065519,3709.975168992974,617.6882524552274,5665.6814471092985,1,0
312,19.402018760890083,32.70316028220235,44.42399746893293,53.35895955548274,45,426.4669968065519,3709.975168992974,617.6882524552274,5665.6814471092985,0,0
313,62.84786419984646,34.49353059162986,38.66190071859668,0.9999572248513888,100,426.4669968065519,3709.975168992974,617.6882524552274,5665.6814471092985,0,0
314,17.33867158060147,48.66468155701035,65.22584799723211,79.07026452824279,75,426.4669968065519,3709.975168992974,617.6882524552274,5665.6814471092985,1,0
315,89.62361690942498,63.665015192027965,77.3774225121438,86.93716264124605,78,426.4669968065519,3709.975168992974,617.6882524552274,5665.6814471092985,1,0
316,9.552077548774173,49.91624982773,79.36848768284992,75.72028050924854,55,426.4669968065519,3709.975168992974,617.6882524552274,5665.6814471092985,1,0
317,59.43811518562603,93.78185131035703,34.31529782306417,79.02215307737875,41,426.4669968065519,3709.975168992974,617.6882524552274,5665.6814471092985,1,0
318,80.90059315703898,26.04572314520358,60.84567302237369,54.6272034799943,67,426.4669968065519,3709.975168992974,617.6882524552274,5665.6814471092985,1,0
319,38.9795649001116,91.71222315598456,11.342536871639187,88.14004030516942,18,426.4669968065519,3709.975168992974,617.6882524552274,5665.6814471092985,1,0
320,71.80335031537552,16.051123273396794,91.6717334101149,43.7436454129544,12,426.4669968065519,3709.975168992974,617.6882524552274,5665.6814471092985,1,0
321,44.62323361750512,76.62522618109642,74.78387946967572,91.2994264005224,75,310.786376676763,3781.388730517624,331.5575131511001,7442.53178303335,1,0
322,76.03053643001554,19.441914578812113,90.30240199283506,48.0089327567753,14,310.786376676763,3781.388730517624,331.5575131511001,7442.53178303335,1,0
323,40.104410428784036,70.49669612459121,86.92616863324946,10.68479230436752,100,310.786376676763,3781.388730517624,331.5575131511001,7442.53178303335,1,0
324,44.33077857043016,70.41029259997441,79.58614672169458,3.4652436352441307,73,310.786376676763,3781.388730517624,331.5575131511001,7442.53178303335,1,0
325,93.19399009003627,72.76306074798983,41.25604631101295,65.3272812474128,42,310.786376676763,3781.388730517624,331.5575131511001,7442.53178303335,1,0
326,93.10563245372265,54.468237363425246,42.40329561918609,21.172871666316595,38,310.786376676763,3781.388730517624,331.5575131511001,7442.53178303335,0,0
327,99.46487643611567,55.789034877926824,56.49936950890918,79.89636228870437,48,310.786376676763,3781.388730517624,331.5575131511001,7442.53178303335,1,0
328,95.01903298779413,87.54084545036461,98.26812147562482,65.46287095638075,61,310.786376676763,3781.388730517624,331.5575131511001,7442.53178303335,0,0
329,80.69583315304534,27.390403170778388,84.41519297640025,58.866033214920755,54,310.786376676763,3781.388730517624,331.5575131511001,7442.53178303335,1,0
330,97.67233214395561,17.180098908301954,95.73054897631881,44.177079299976576,79,310.786376676763,3781.388730517624,331.5575131511001,7442.53178303335,1,0
331,23.59169857699396,92.05947318777353,85.16201977524365,24.052147818136348,33,385.2236847451655,1122.283257533505,203.54836328796154,5862.628275706626,0,0
332,35.71402299366172,21.882249157437638,27.84846811371976,3.7814989081396355,75,385.2236847451655,1122.283257533505,203.54836328796154,5862.628275706626,1,0
333,25.768567775162477,30.801767290242164,9.288086991302002,70.19131194934803,76,385.2236847451655,1122.283257533505,203.54836328796154,5862.628275706626,1,0
334,76.51501525355302,39.434160975258315,54.10388003311281,13.819011459156528,2,385.2236847451655,1122.283257533505,203.54836328796154,5862.628275706626,1,0
335,23.99261313038975,90.44893580077058,34.28653007300414,17.454267485054732,59,385.2236847451655,1122.283257533505,203.54836328796154,5862.628275706626,1,1
336,63.97172663149424,69.22885252277517,19.695526116361062,71.98492506740843,39,385.2236847451655,1122.283257533505,203.54836328796154,5862.628275706626,1,0
337,40.37872888215024,99.37280421482507,16.144461467900218,61.792535949972816,20,385.2236847451655,1122.283257533505,203.54836328796154,5862.628275706626,1,0
338,24.736981488144917,96.82025969091649,56.979164017820324,34.70841100371859,3,385.2236847451655,1122.283257533505,203.54836328796154,5862.628275706626,1,0
339,70.12783010392295,85.08969567871127,34.96661731826962,38.61602340678639,19,385.2236847451655,1122.283257533505,203.54836328796154,5862.628275706626,1,0
340,55.79388789929381,68.02388697049447,66.70410004168228,47.3540448776088,57,385.2236847451655,1122.283257533505,203.54836328796154,5862.628275706626,0,0
341,69.04882186169661,95.07868445952785,31.625122625627366,39.39883354486453,66,130.32935801365508,3712.3634352601725,161.92295441291338,6215.042194890011,1,0
342,96.50787816187972,33.676989574246704,79.23243026219629,21.23290182297558,26,130.32935801365508,3712.3634352601725,161.92295441291338,6215.042194890011,1,0
343,38.79356205370876,34.899932746437216,18.82236429476727,22.35756660554642,72,130.32935801365508,3712.3634352601725,161.92295441291338,6215.042194890011,1,0
344,17.962765664784442,38.2337640553613,3.510173939182004,41.65473800162953,81,130.32935801365508,3712.3634352601725,161.92295441291338,6215.042194890011,1,1
345,29.126618519806545,21.268553930448498,53.4417051384294,52.63126243065137,98,130.32935801365508,3712.3634352601725,161.92295441291338,6215.042194890011,0,0
346,79.16984543944929,70.33532985092417,68.75753398862409,95.20568691532618,53,130.32935801365508,3712.3634352601725,161.92295441291338,6215.042194890011,1,0
347,56.62195293609673,86.19800782863054,61.49771843092206,75.28100584232665,93,130.32935801365508,3712.3634352601725,161.92295441291338,6215.042194890011,1,0
348,4.065749081752812,31.313222849843225,4.8881079395081795,42.472694734743285,75,130.32935801365508,3712.3634352601725,161.92295441291338,6215.042194890011,0,0
349,15.960092119476943,58.507417560033836,81.99043805363986,43.361895491508776,49,130.32935801365508,3712.3634352601725,161.92295441291338,6215.042194890011,1,0
350,55.85151989447422,55.1617295503417,54.298692237972425,53.429172039152895,82,130.32935801365508,3712.3634352601725,161.92295441291338,6215.042194890011,1,0
351,5.899808274694662,87.01684490893577,49.885823046710186,78.34906724574374,60,337.83905149076645,2646.9223301688803,233.08656728091162,9138.644377617817,1,0
352,86.24143638854407,35.4260701665015,62.42439980161976,94.49754442281878,62,337.83905149076645,2646.9223301688803,233.08656728091162,9138.644377617817,0,0
353,17.533329872807503,2.828140266212553,35.11974950238559,51.56312980092261,18,337.83905149076645,2646.9223301688803,233.08656728091162,9138.644377617817,0,0
354,63.00136897915394,98.56165698694144,2.411909312846705,66.31594041936766,49,337.83905149076645,2646.9223301688803,233.08656728091162,9138.644377617817,0,0
355,95.98505927392308,37.34980038276151,63.91837995713819,83.94140803323855,4,337.83905149076645,2646.9223301688803,233.08656728091162,9138.644377617817,1,0
356,55.368727022660146,22.769961839425466,3.748290227621087,86.65116359805246,29,337.83905149076645,2646.9223301688803,233.08656728091162,9138.644377617817,1,0
357,91.26898865483182,7.118869311586195,5.206244420093675,94.4073595132455,21,337.83905149076645,2646.9223301688803,233.08656728091162,9138.644377617817,1,0
358,19.538162562408147,7.001538381375139,6.765915983468651,84.80891038137986,52,337.83905149076645,2646.9223301688803,233.08656728091162,9138.644377617817,1,0
359,63.15011882345042,42.66435814611689,78.9856780823064,13.161169022490803,42,337.83905149076645,2646.9223301688803,233.08656728091162,9138.644377617817,1,0
360,63.468589976621416,21.58944025301611,80.7975508891311,52.925942012423214,18,337.83905149076645,2646.9223301688803,233.08656728091162,9138.644377617817,1,0
361,68.43957229423336,10.367151239859318,56.76355372954179,36.78002401895346,6,112.86564663357717,1965.0019055843536,517.9584993740139,7540.539061964968,1,0
362,0.15282821484498,28.438071519971597,91.58958184831346,79.77416180090717,89,112.86564663357717,1965.0019055843536,517.9584993740139,7540.539061964968,1,0
363,84.21143763971855,18.392557904629747,96.44538790987248,86.31108449691243,79,112.86564663357717,1965.0019055843536,517.9584993740139,7540.539061964968,1,0
364,90.69615471768574,78.02882236369715,70.99484894873531,73.49991958236545,6,112.86564663357717,1965.0019055843536,517.9584993740139,7540.539061964968,1,1
365,38.98220027674151,6.567003573586739,27.88229072485834,70.76448553852619,42,112.86564663357717,1965.0019055843536,517.9584993740139,7540.539061964968,1,0
366,78.43567246390741,12.235864332552037,26.47435886129934,67.24101599399819,54,112.86564663357717,1965.0019055843536,517.9584993740139,7540.539061964968,1,1
367,21.851688080145582,0.7674969691306321,22.857819099045727,9.997087534159476,37,112.86564663357717,1965.0019055843536,517.9584993740139,7540.539061964968,1,0
368,55.076606138840404,32.40180511649158,59.35392286104106,63.044902002701555,62,112.86564663357717,1965.0019055843536,517.9584993740139,7540.539061964968,1,0
369,88.8940424120836,86.53199525506675,6.998823393932274,44.30478893905649,20,112.86564663357717,1965.0019055843536,517.9584993740139,7540.539061964968,1,0
370,24.977631133788602,2.9478469342223312,36.84453218485634,16.557058047043725,72,112.86564663357717,1965.0019055843536,517.9584993740139,7540.539061964968,1,1
371,31.43814860245645,66.58080329996254,13.342453028690858,75.72681637153832,65,157.78497106050753,1101.998096462784,775.7372908792271,2847.2310015611056,1,0
372,40.78410807062139,71.20273579958625,43.51398590588836,66.96859893077023,18,157.78497106050753,1101.998096462784,775.7372908792271,2847.2310015611056,1,0
373,83.4801254286174,36.029683208705606,75.82491842398296,39.607826665088254,13,157.78497106050753,1101.998096462784,775.7372908792271,2847.2310015611056,0,0
374,50.91346179848287,15.426076705194758,23.519644929663862,61.60938351961222,30,157.78497106050753,1101.998096462784,775.7372908792271,2847.2310015611056,1,0
375,1.6641166261858742,11.971545156901186,41.6834548866278,50.595600259810524,31,157.78497106050753,1101.998096462784,775.7372908792271,2847.2310015611056,1,0
376,66.21487174616354,23.92048246507449,10.983327292503953,47.45593716807947,56,157.78497106050753,1101.998096462784,775.7372908792271,2847.2310015611056,1,1
377,72.57955326693322,84.47467896228082,31.31542923255578,14.502488138410186,3,157.78497106050753,1101.998096462784,775.7372908792271,2847.2310015611056,0,1
378,68.19891911830479,94.33132683562752,31.545653525384477,40.685754731037434,92,157.78497106050753,1101.998096462784,775.7372908792271,2847.2310015611056,1,1
379,82.67115271602108,58.78789970364032,85.62126425041492,59.14951356653574,12,157.78497106050753,1101.998096462784,775.7372908792271,2847.2310015611056,1,0
380,31.785610437680067,54.136746488225164,25.793442946642685,7.114264821036464,16,157.78497106050753,1101.998096462784,775.7372908792271,2847.2310015611056,1,0
